customer_id,months_subscribed,monthly_fee,total_spend,plan_type,payment_method,paperless_billing,is_senior,has_partner,has_dependents,addon_services,logins_30d,features_used,open_tickets_30d,days_since_last_interaction,usage_change_pct,snapshot_date,churn_30d
5505-OVWQW,17,20.15,353.65,annual,Mailed check,0,0,0,0,0,12,5,1,14,-5.9,2024-12-02,0
1921-KYSAY,41,68.6,2877.05,annual,Electronic check,1,0,0,0,3,12,4,1,9,-17.4,2024-12-02,0
7562-UXTPG,13,70.15,886.7,monthly,Mailed check,1,0,0,0,0,25,4,2,24,-13.3,2024-12-02,0
3486-NPGST,36,19.55,620.75,annual,Mailed check,0,0,0,0,0,8,10,0,0,-19.6,2024-12-03,0
2974-GGUXS,36,91.95,3301.05,monthly,Credit card (automatic),1,1,1,0,2,12,5,2,11,-21.6,2024-12-03,0
8735-NBLWT,9,20.4,184.1,monthly,Mailed check,0,0,0,1,0,0,5,1,15,3.0,2024-12-03,0
0345-XMMUG,46,108.9,4854.3,biennial,Credit card (automatic),1,0,1,0,5,29,3,1,1,33.8,2024-12-03,0
6124-ACRHJ,1,19.75,19.75,monthly,Mailed check,0,0,0,0,0,16,7,0,8,15.4,2024-12-03,0
7623-HKYRK,6,19.7,111.65,monthly,Mailed check,0,0,0,1,0,13,9,0,8,-30.7,2024-12-03,0
9432-RUVSL,48,102.5,4904.25,biennial,Credit card (automatic),1,0,0,0,5,17,2,1,5,4.0,2024-12-03,0
9770-KXGQU,53,98.6,5311.85,annual,Mailed check,0,0,0,0,4,16,5,0,0,25.7,2024-12-03,0
1518-OMDIK,33,44.55,1462.6,monthly,Credit card (automatic),1,0,1,0,0,17,7,2,0,-21.9,2024-12-03,0
1304-BCCFO,9,70.05,564.4,monthly,Mailed check,1,0,1,0,3,7,6,1,1,-9.9,2024-12-03,0
7156-MXBJE,43,85.1,3662.25,annual,Credit card (automatic),0,0,0,0,5,13,1,1,0,6.8,2024-12-03,0
3279-DYZQM,71,19.45,1378.45,biennial,Mailed check,0,0,1,1,0,25,5,1,3,19.8,2024-12-03,0
2346-DJQTB,35,24.15,812.5,monthly,Electronic check,0,0,0,0,0,2,6,0,0,-12.7,2024-12-04,0
7041-TXQJH,37,40.2,1478.85,monthly,Credit card (automatic),1,0,0,0,2,11,6,0,12,-35.1,2024-12-04,0
1370-GGAWX,46,94.15,4408.45,annual,Electronic check,1,0,0,0,3,8,5,0,0,8.8,2024-12-04,0
6878-GGDWG,32,19.4,641.15,monthly,Bank transfer (automatic),0,0,1,0,0,20,10,0,8,43.0,2024-12-04,0
5346-BZCHP,69,19.4,1346.2,biennial,Mailed check,0,0,1,1,0,21,10,1,15,45.6,2024-12-04,0
7128-GGCNO,46,72.8,3249.4,monthly,Bank transfer (automatic),0,0,0,0,0,22,2,2,11,-7.7,2024-12-04,0
9916-AYHTC,48,19.85,916.0,biennial,Credit card (automatic),0,0,0,0,0,31,9,0,4,7.4,2024-12-04,0
7982-VCELR,36,94.8,3565.65,monthly,Credit card (automatic),1,0,0,0,3,22,9,0,7,-7.2,2024-12-04,0
0813-TAXXS,55,77.8,4323.35,biennial,Bank transfer (automatic),1,0,0,0,3,25,4,0,13,-17.1,2024-12-04,0
4006-HKYHO,63,86.7,5309.5,biennial,Bank transfer (automatic),1,0,0,0,6,12,8,0,2,-1.5,2024-12-04,0
7089-RKVSZ,8,24.4,203.95,annual,Mailed check,0,0,1,1,0,27,4,0,0,3.3,2024-12-04,0
6986-IJDHX,39,86.3,3266.0,monthly,Mailed check,1,0,1,1,2,31,3,0,30,-23.4,2024-12-04,1
9281-OFDMF,39,90.7,3413.25,monthly,Electronic check,0,1,0,0,2,20,0,0,18,-2.9,2024-12-04,0
1972-XMUWV,65,59.8,3808.2,biennial,Credit card (automatic),1,0,1,0,2,11,4,2,13,11.7,2024-12-04,0
9691-HKOVS,55,90.15,4916.95,annual,Electronic check,1,0,1,0,6,9,9,0,0,-22.4,2024-12-04,0
8067-NIOYM,24,21.1,490.65,biennial,Credit card (automatic),1,0,1,1,0,20,10,4,4,11.5,2024-12-05,0
8952-WCVCD,41,104.45,4162.05,annual,Bank transfer (automatic),1,0,1,0,5,10,6,0,7,1.6,2024-12-05,0
5285-MVEHD,56,105.6,6068.65,annual,Credit card (automatic),1,0,1,0,5,19,7,1,0,-19.2,2024-12-05,0
8046-DNVTL,62,38.6,2345.55,biennial,Credit card (automatic),1,0,1,0,3,24,5,0,13,-24.9,2024-12-05,0
7880-XSOJX,4,42.4,146.4,monthly,Mailed check,0,0,0,0,3,9,7,0,11,27.9,2024-12-05,0
1397-XKKWR,7,35.3,264.8,annual,Mailed check,0,0,0,0,2,14,1,0,0,18.6,2024-12-05,0
6128-AQBMT,41,53.95,2215.4,monthly,Electronic check,1,1,1,0,4,21,10,0,14,-15.4,2024-12-05,0
4929-XIHVW,2,95.5,181.65,monthly,Credit card (automatic),1,1,1,0,3,20,3,0,0,9.5,2024-12-05,0
0515-YPMCW,1,70.45,70.45,monthly,Mailed check,1,0,0,1,0,16,1,0,0,-13.5,2024-12-05,1
7137-RYLPP,37,85.7,3171.15,monthly,Electronic check,1,1,1,0,1,0,3,2,27,-8.0,2024-12-05,1
6762-QVYJO,58,59.75,3624.35,biennial,Mailed check,0,0,1,1,5,2,5,1,10,-8.8,2024-12-05,0
6377-KSLXC,5,19.95,107.05,monthly,Mailed check,0,0,0,0,0,15,4,0,15,-20.1,2024-12-05,0
5351-QESIO,1,24.2,24.2,monthly,Mailed check,0,0,0,1,0,8,5,0,0,37.3,2024-12-05,0
5985-TBABQ,32,74.75,2282.95,annual,Mailed check,0,0,0,0,3,17,2,1,0,-47.7,2024-12-05,0
9919-YLNNG,42,103.8,4327.5,monthly,Bank transfer (automatic),1,0,0,0,5,13,3,0,8,-1.0,2024-12-05,0
4283-IVYCI,9,64.95,547.8,monthly,Mailed check,0,0,0,0,3,19,7,0,6,8.2,2024-12-05,0
4801-KFYKL,8,19.45,159.2,monthly,Bank transfer (automatic),0,0,0,1,0,18,3,1,16,35.5,2024-12-05,0
2017-CCBLH,8,20.0,141.6,biennial,Mailed check,0,0,0,0,0,17,3,0,2,47.2,2024-12-05,0
2087-QAREY,22,54.7,1178.75,monthly,Mailed check,1,0,1,0,2,8,5,0,0,29.0,2024-12-05,0
6347-DCUIK,10,74.15,811.8,monthly,Mailed check,1,0,0,0,0,8,5,4,38,2.1,2024-12-05,1
4304-XUMGI,50,75.15,3822.45,biennial,Bank transfer (automatic),1,1,1,1,4,8,5,1,15,2.9,2024-12-05,0
4140-WJAWW,5,19.85,108.05,monthly,Credit card (automatic),0,0,0,0,0,14,2,3,45,-58.7,2024-12-05,1
2171-UDMFD,32,19.45,674.55,monthly,Credit card (automatic),1,0,1,1,0,32,4,1,4,24.3,2024-12-05,0
0233-FTHAV,60,79.2,4765.0,annual,Bank transfer (automatic),1,0,0,0,1,22,6,0,0,-28.5,2024-12-05,0
7674-YTAFD,33,79.95,2684.85,annual,Bank transfer (automatic),1,0,0,0,2,4,2,0,6,13.1,2024-12-06,0
0426-TIRNE,1,20.9,20.9,monthly,Mailed check,0,0,0,0,0,18,5,0,10,-16.8,2024-12-06,1
8311-UEUAB,67,75.5,5229.45,biennial,Electronic check,1,0,1,1,3,3,7,0,7,-14.2,2024-12-06,0
7036-TYDEC,69,104.0,7028.5,biennial,Electronic check,0,0,0,0,4,28,6,3,12,10.2,2024-12-06,0
2931-VUVJN,59,94.05,5483.9,annual,Electronic check,1,1,1,0,4,5,8,0,10,-0.4,2024-12-06,0
9391-LMANN,53,95.95,5036.9,annual,Electronic check,0,0,0,1,4,16,10,0,0,11.9,2024-12-06,0
1841-YSJGV,72,109.95,7852.4,biennial,Credit card (automatic),1,0,1,0,5,14,8,0,9,-33.2,2024-12-06,0
9330-DHBFL,23,66.25,1533.8,annual,Mailed check,1,0,1,1,4,7,1,0,20,-2.1,2024-12-06,0
0014-BMAQU,63,84.65,5377.8,biennial,Credit card (automatic),1,0,1,0,2,10,3,2,12,-18.2,2024-12-06,0
3258-SYSWS,72,113.8,7845.8,biennial,Bank transfer (automatic),0,1,0,0,6,10,3,2,6,59.3,2024-12-06,0
4636-OLWOE,54,61.0,3283.05,annual,Electronic check,1,0,0,1,3,22,5,1,41,-33.3,2024-12-06,0
5312-UXESG,41,98.05,3990.6,monthly,Bank transfer (automatic),0,0,0,0,3,22,2,3,18,10.8,2024-12-06,0
7636-OWBPG,12,29.35,381.2,monthly,Credit card (automatic),1,1,0,0,1,10,2,2,0,-19.1,2024-12-06,0
3967-KXAPS,72,92.3,6719.9,biennial,Credit card (automatic),0,0,1,0,6,27,4,0,2,-1.3,2024-12-06,0
7107-UBYKY,35,25.75,882.55,monthly,Electronic check,1,0,1,1,0,23,10,0,0,7.8,2024-12-06,0
5918-VUKWP,32,20.55,654.55,annual,Bank transfer (automatic),0,0,0,0,0,11,6,1,0,-34.8,2024-12-06,0
8550-XSXUQ,48,70.55,3420.5,annual,Credit card (automatic),1,0,1,0,3,15,5,1,12,-22.6,2024-12-06,0
8990-ZXLSU,9,69.05,651.5,monthly,Electronic check,0,0,0,0,0,27,4,0,10,-11.9,2024-12-06,0
7110-BDTWG,71,47.05,3263.6,biennial,Electronic check,1,0,1,0,3,19,5,0,16,-5.7,2024-12-07,0
5124-EOGYE,31,20.45,638.55,biennial,Mailed check,0,0,0,0,0,25,5,0,8,-1.4,2024-12-07,0
4612-SSVHJ,20,81.45,1671.6,monthly,Electronic check,1,1,0,0,1,18,4,0,12,29.3,2024-12-07,0
2386-OWURY,58,95.3,5817.7,monthly,Electronic check,1,0,0,0,3,8,3,0,8,-16.2,2024-12-07,0
2001-EWBQU,60,104.7,6333.8,biennial,Electronic check,0,0,0,0,4,11,2,0,13,11.9,2024-12-07,0
1471-GIQKQ,1,49.95,49.95,monthly,Electronic check,0,0,0,0,1,11,9,1,0,43.9,2024-12-07,0
4947-DSMXK,34,97.7,3410.0,monthly,Bank transfer (automatic),1,0,1,1,3,6,8,1,25,-1.6,2024-12-07,0
8627-ZYGSZ,47,78.9,3650.35,annual,Electronic check,1,0,1,0,1,11,3,1,4,19.8,2024-12-07,0
1734-ZMNTZ,11,25.0,300.7,biennial,Mailed check,0,0,1,1,0,10,9,0,18,-7.9,2024-12-07,0
5442-PPTJY,12,19.7,258.35,biennial,Mailed check,0,0,1,1,0,16,9,0,18,-26.4,2024-12-07,0
0454-OKRCT,33,80.6,2651.1,biennial,Bank transfer (automatic),0,0,0,0,2,25,9,0,9,15.6,2024-12-07,0
3128-YOVTD,51,79.15,4018.55,monthly,Bank transfer (automatic),1,0,1,1,2,16,4,1,8,8.0,2024-12-07,0
5442-BHQNG,2,70.35,139.25,monthly,Electronic check,0,0,0,0,0,11,3,0,20,-14.7,2024-12-07,0
1221-GHZEP,62,65.1,3846.75,biennial,Mailed check,1,0,0,0,3,14,8,0,21,18.1,2024-12-07,0
5465-BUBFA,41,19.3,772.4,biennial,Bank transfer (automatic),0,0,1,1,0,7,8,3,24,27.1,2024-12-07,0
9279-CJEOJ,21,95.4,2025.1,monthly,Bank transfer (automatic),1,1,0,0,2,24,10,1,13,-26.1,2024-12-07,0
8270-RKSAP,9,70.5,597.9,monthly,Electronic check,1,0,0,0,0,13,4,0,11,40.6,2024-12-07,0
4182-BGSIQ,10,19.8,196.75,monthly,Bank transfer (automatic),1,0,1,1,0,23,3,0,5,4.1,2024-12-08,0
3740-RLMVT,67,60.95,4119.4,annual,Bank transfer (automatic),1,1,1,0,3,4,4,0,0,12.5,2024-12-08,0
6988-CJEYV,49,98.7,4920.55,monthly,Electronic check,0,0,0,0,3,12,5,0,9,25.2,2024-12-08,0
8571-ZCMCX,47,60.0,2768.65,biennial,Credit card (automatic),1,0,1,1,5,8,3,1,6,2.7,2024-12-08,0
1092-WPIVQ,18,25.1,428.45,biennial,Mailed check,0,0,1,1,0,13,9,1,7,4.8,2024-12-08,0
4781-ZXYGU,1,20.15,20.15,monthly,Bank transfer (automatic),1,0,1,1,0,25,1,0,19,-8.3,2024-12-08,0
1319-YLZJG,12,84.6,959.9,monthly,Electronic check,1,0,1,0,3,18,7,0,12,-19.1,2024-12-08,0
5804-JMYIO,39,19.75,757.95,biennial,Mailed check,0,0,1,1,0,16,7,2,14,24.8,2024-12-08,0
2750-BJLSB,47,103.7,4730.6,annual,Electronic check,1,0,0,0,5,21,9,2,4,7.3,2024-12-08,0
4854-CIDCF,3,73.85,196.4,monthly,Electronic check,0,1,0,0,1,16,5,2,0,-22.5,2024-12-08,0
6518-KZXCB,22,25.25,566.5,biennial,Mailed check,0,0,0,0,0,17,4,0,11,12.3,2024-12-08,0
0129-QMPDR,44,20.5,865.05,annual,Bank transfer (automatic),1,0,1,1,0,22,9,2,29,-3.1,2024-12-08,0
9027-YFHQJ,7,25.05,152.95,monthly,Bank transfer (automatic),1,0,0,0,0,18,7,1,8,-15.9,2024-12-09,0
5816-JMLGY,70,80.4,5717.85,biennial,Bank transfer (automatic),1,0,1,1,5,27,7,2,21,-14.3,2024-12-09,0
6100-FJZDG,26,20.05,505.9,annual,Bank transfer (automatic),1,0,1,1,0,1,4,0,0,35.5,2024-12-09,0
9053-EJUNL,41,89.2,3645.75,monthly,Electronic check,1,0,0,0,2,17,4,2,0,36.0,2024-12-09,0
7312-XSBAT,1,49.75,49.75,monthly,Electronic check,0,0,0,0,1,23,7,0,4,-8.3,2024-12-09,0
1543-LLLFT,61,98.3,6066.55,annual,Mailed check,1,1,1,0,4,20,10,1,8,2.8,2024-12-09,0
4397-FRLTA,4,20.15,84.5,monthly,Mailed check,0,0,0,0,0,28,3,2,3,30.7,2024-12-09,0
5956-YHHRX,21,104.35,2271.85,monthly,Electronic check,1,1,0,0,4,19,4,0,14,-3.2,2024-12-09,0
2324-AALNO,48,24.55,1203.95,annual,Bank transfer (automatic),0,0,0,0,0,13,5,0,5,12.3,2024-12-09,0
9610-WCESF,67,43.9,3097.2,biennial,Electronic check,0,0,0,0,3,19,4,1,12,-2.1,2024-12-09,0
8111-RKSPX,4,72.2,305.55,monthly,Bank transfer (automatic),1,0,0,0,0,0,5,1,22,-26.5,2024-12-09,1
1456-TWCGB,4,49.25,208.45,monthly,Mailed check,0,0,0,0,1,15,6,0,14,17.4,2024-12-09,0
1088-AUUZZ,56,75.85,4261.2,biennial,Credit card (automatic),1,0,1,1,4,10,3,0,10,5.2,2024-12-09,0
6609-MXJHJ,30,25.1,789.55,biennial,Mailed check,1,0,1,1,0,10,3,1,0,24.1,2024-12-10,0
5167-ZFFMM,1,90.85,90.85,monthly,Credit card (automatic),1,0,0,0,2,14,7,2,21,-3.9,2024-12-10,1
3926-YZVVX,41,50.05,2029.05,annual,Bank transfer (automatic),0,0,0,0,1,8,6,0,4,-45.8,2024-12-10,0
2851-STERV,35,73.0,2471.25,annual,Electronic check,1,1,0,0,4,4,5,1,12,-21.8,2024-12-10,0
4598-ZADCK,53,53.6,2879.2,annual,Electronic check,1,0,0,0,5,30,6,0,4,-2.8,2024-12-10,0
2995-YWTCD,19,24.9,467.7,biennial,Bank transfer (automatic),1,0,1,1,0,16,10,0,0,30.2,2024-12-10,0
1091-SOZGA,56,99.8,5515.45,annual,Credit card (automatic),1,0,1,1,3,11,9,2,7,-7.5,2024-12-10,0
0301-FIDRB,72,63.8,4684.3,biennial,Bank transfer (automatic),1,0,1,1,6,19,4,1,21,28.4,2024-12-10,0
6683-VLCTZ,20,98.55,1842.8,monthly,Electronic check,1,1,0,0,3,2,1,4,21,9.1,2024-12-10,1
9847-HNVGP,17,19.95,310.6,annual,Mailed check,0,0,0,0,0,29,4,1,3,41.1,2024-12-10,0
4523-WXCEF,59,101.1,6039.9,monthly,Electronic check,0,0,1,0,3,12,4,3,23,-2.9,2024-12-10,1
9036-CSKBW,51,107.45,5680.9,annual,Bank transfer (automatic),0,0,0,0,5,27,8,0,8,24.0,2024-12-10,0
3137-NYQQI,17,64.8,1175.6,annual,Mailed check,0,0,1,0,3,12,6,1,12,24.9,2024-12-10,0
9350-ZXYJC,4,25.3,116.95,biennial,Credit card (automatic),1,0,0,0,0,21,5,2,13,-3.7,2024-12-10,0
1004-NOZNR,56,94.8,5264.3,annual,Credit card (automatic),0,1,0,1,3,24,4,2,3,-15.6,2024-12-10,0
4138-NAXED,51,81.0,4085.75,monthly,Bank transfer (automatic),0,0,0,0,1,14,3,0,17,9.0,2024-12-11,0
9086-YJYXS,34,77.2,2753.8,annual,Bank transfer (automatic),0,0,1,1,3,21,7,0,8,-13.5,2024-12-11,0
8966-SNIZF,70,19.45,1303.5,biennial,Bank transfer (automatic),0,0,1,0,0,15,9,3,9,0.6,2024-12-11,0
5839-SUYVZ,16,74.55,1170.5,monthly,Credit card (automatic),1,0,0,0,1,26,1,0,12,8.4,2024-12-11,0
3192-LNKRK,34,84.05,2909.95,monthly,Mailed check,1,0,1,1,2,7,6,0,7,-28.6,2024-12-11,0
1971-DTCZB,72,90.95,6468.6,biennial,Bank transfer (automatic),1,0,1,0,6,12,4,0,5,-2.7,2024-12-11,0
1261-FWTTE,23,34.65,768.45,monthly,Bank transfer (automatic),1,1,0,0,1,20,3,0,0,-21.7,2024-12-11,0
0953-LGOVU,12,35.5,432.25,monthly,Mailed check,0,0,1,1,2,30,6,0,5,34.2,2024-12-11,0
5110-CHOPY,60,53.6,3237.05,biennial,Electronic check,0,0,0,0,4,18,10,1,16,16.4,2024-12-12,0
9102-OXKFY,59,54.15,3116.15,biennial,Credit card (automatic),0,0,0,0,1,25,7,0,18,-12.7,2024-12-12,0
4234-XTNEA,2,79.95,174.45,monthly,Electronic check,1,0,0,0,1,22,5,0,5,-26.5,2024-12-12,0
9633-DENPU,47,58.6,2723.4,monthly,Bank transfer (automatic),1,0,1,0,2,0,3,1,0,31.9,2024-12-12,0
9500-WBGRP,69,19.1,1268.85,biennial,Mailed check,1,0,0,0,0,28,6,0,20,16.2,2024-12-12,0
3452-ABWRL,47,86.05,3865.6,monthly,Credit card (automatic),1,1,0,0,1,25,2,2,0,-36.9,2024-12-12,0
0835-DUUIQ,24,21.05,531.55,annual,Bank transfer (automatic),0,0,0,1,0,21,9,1,0,-4.4,2024-12-12,0
5339-TJFEK,62,105.5,6487.2,monthly,Electronic check,1,0,1,1,4,21,6,0,10,20.4,2024-12-12,0
2519-ERQOJ,33,54.6,1803.7,monthly,Electronic check,1,1,0,0,4,26,0,0,10,20.8,2024-12-12,0
1229-RCALF,64,115.0,7396.15,annual,Electronic check,1,0,1,0,6,5,6,0,6,22.0,2024-12-12,0
7266-GSSJX,11,20.45,250.8,monthly,Electronic check,1,0,1,1,0,7,9,0,10,25.6,2024-12-12,0
7570-WELNY,68,84.7,5711.05,biennial,Bank transfer (automatic),1,0,1,0,2,21,4,4,0,-15.3,2024-12-13,0
2495-TTHBQ,4,20.4,84.75,annual,Mailed check,1,0,0,1,0,20,6,0,19,23.6,2024-12-13,0
3420-YJLQT,2,79.55,151.75,monthly,Electronic check,0,0,0,0,1,22,8,0,14,20.0,2024-12-13,0
8231-BSWXX,71,79.05,5552.5,annual,Credit card (automatic),1,0,0,0,1,4,8,0,5,43.1,2024-12-13,0
6890-PFRQX,18,69.5,1199.4,monthly,Mailed check,0,0,0,0,3,13,9,1,10,25.4,2024-12-13,0
3721-CNZHX,15,19.8,304.6,annual,Mailed check,0,0,0,0,0,19,6,1,13,9.9,2024-12-13,0
6732-FZUGP,47,94.9,4615.25,annual,Credit card (automatic),0,0,0,0,3,16,5,0,9,-20.9,2024-12-13,0
1459-QNFQT,70,59.5,4144.8,biennial,Bank transfer (automatic),0,0,1,1,5,20,9,0,4,-6.8,2024-12-13,0
1591-XWLGB,71,19.85,1379.6,biennial,Credit card (automatic),0,0,1,0,0,16,10,0,4,-18.8,2024-12-13,0
5793-YOLJN,55,21.0,1210.3,biennial,Mailed check,0,0,1,1,0,19,5,0,15,9.6,2024-12-13,0
2233-FAGXV,5,24.3,132.25,monthly,Mailed check,1,0,1,1,0,18,5,0,6,-5.4,2024-12-13,0
5268-DSMNQ,62,97.95,5936.55,annual,Credit card (automatic),1,1,1,0,3,9,1,0,0,42.6,2024-12-13,0
8099-MZPUJ,48,111.8,5443.65,biennial,Credit card (automatic),0,0,1,1,6,11,3,1,15,-18.9,2024-12-13,0
4822-LPTYJ,72,103.75,7346.2,biennial,Bank transfer (automatic),1,0,1,0,4,6,9,1,0,-32.7,2024-12-13,0
9881-VCZEP,25,54.1,1373.0,monthly,Electronic check,0,0,1,0,1,21,7,0,0,-12.4,2024-12-14,0
5195-KPUNQ,53,96.75,5206.55,annual,Mailed check,1,1,0,0,4,11,8,2,0,10.7,2024-12-14,0
6543-JXSOO,23,57.75,1282.85,annual,Mailed check,1,0,1,1,3,3,2,0,6,8.7,2024-12-14,0
9921-EZKBY,33,95.3,3275.15,monthly,Bank transfer (automatic),1,0,0,1,3,11,4,1,0,-24.9,2024-12-14,0
8884-MRNSU,17,19.9,329.75,annual,Bank transfer (automatic),0,0,1,1,0,5,7,1,2,1.2,2024-12-14,0
1697-BCSHV,58,66.8,3970.4,monthly,Bank transfer (automatic),1,0,1,1,2,22,8,1,13,-43.7,2024-12-14,0
8620-RJPZN,1,20.7,20.7,monthly,Electronic check,0,0,0,0,0,33,4,1,17,4.6,2024-12-14,0
4537-DKTAL,2,45.55,84.4,monthly,Electronic check,0,0,0,0,0,19,1,0,0,7.3,2024-12-14,0
1636-NTNCO,4,50.95,207.35,monthly,Credit card (automatic),1,1,0,0,3,12,5,1,9,21.7,2024-12-14,0
6933-VLYFX,31,59.95,1848.8,annual,Electronic check,0,0,1,1,5,24,5,0,0,35.1,2024-12-14,0
0277-ORXQS,66,50.55,3364.55,biennial,Bank transfer (automatic),0,0,1,1,3,20,7,1,0,20.6,2024-12-14,0
7399-QHBJS,72,66.75,4760.3,biennial,Credit card (automatic),0,0,1,1,3,15,8,0,2,28.0,2024-12-14,0
3640-JQGJG,13,44.8,559.2,monthly,Bank transfer (automatic),0,0,1,1,0,16,2,0,7,-7.5,2024-12-14,0
0042-RLHYP,69,19.7,1396.9,biennial,Bank transfer (automatic),0,0,1,1,0,20,1,0,7,12.0,2024-12-15,0
9281-PKKZE,46,43.95,2007.85,monthly,Electronic check,1,0,1,0,2,0,7,0,13,-0.8,2024-12-15,0
3090-LETTY,2,60.95,134.6,monthly,Bank transfer (automatic),0,0,0,1,2,16,2,1,22,-15.6,2024-12-15,0
6873-UDNLD,40,67.45,2731.0,monthly,Electronic check,0,0,0,0,3,17,6,0,11,-9.0,2024-12-15,0
6891-JPYFF,48,105.25,4997.5,monthly,Credit card (automatic),1,0,1,1,4,24,5,0,14,-6.1,2024-12-15,0
7175-NTIXE,25,76.15,1992.95,monthly,Credit card (automatic),1,0,0,0,4,15,3,1,2,-27.9,2024-12-15,0
2400-FEQME,55,20.5,1177.95,biennial,Mailed check,0,0,1,1,0,1,4,2,45,-37.3,2024-12-15,0
7989-VCQOH,18,83.25,1611.15,monthly,Electronic check,0,0,1,1,5,30,8,0,4,-35.9,2024-12-15,0
3115-CZMZD,0,20.25,0.0,biennial,Mailed check,0,0,0,1,0,24,4,0,6,2.1,2024-12-15,0
6888-SBYAI,1,50.7,50.7,monthly,Mailed check,1,0,0,0,1,31,3,0,0,36.5,2024-12-15,0
2623-DRYAM,70,101.75,7069.3,annual,Electronic check,1,0,1,0,3,18,5,0,9,-13.5,2024-12-15,0
6827-IEAUQ,27,66.15,1874.45,annual,Mailed check,0,0,1,1,4,24,5,0,5,16.9,2024-12-15,0
7994-UYIVZ,8,85.65,659.45,monthly,Bank transfer (automatic),1,0,1,0,1,15,10,1,12,0.5,2024-12-15,0
1222-KJNZD,40,20.4,745.3,monthly,Bank transfer (automatic),1,0,1,1,0,19,7,1,6,19.9,2024-12-15,0
9644-KVCNC,66,92.15,6056.9,annual,Bank transfer (automatic),1,0,0,0,2,1,5,1,22,10.5,2024-12-15,0
2075-RMJIK,5,49.4,232.55,monthly,Mailed check,1,0,1,1,1,32,7,0,2,16.6,2024-12-16,0
5697-GOMBF,28,35.9,973.65,monthly,Electronic check,1,1,1,1,1,18,6,0,6,-2.0,2024-12-16,0
2100-BDNSN,5,67.95,350.3,monthly,Bank transfer (automatic),0,0,1,0,3,18,4,1,32,19.4,2024-12-16,1
2697-NQBPF,34,105.35,3540.65,monthly,Electronic check,1,0,0,0,4,11,4,1,0,21.9,2024-12-16,0
6000-UKLWI,41,20.15,802.35,biennial,Mailed check,0,0,0,0,0,19,1,4,21,7.1,2024-12-16,0
1855-CFULU,4,20.05,91.45,monthly,Mailed check,0,1,0,0,0,0,4,0,0,0.4,2024-12-16,0
3777-XROBG,58,19.55,1079.65,biennial,Credit card (automatic),0,0,1,1,0,13,0,1,4,-1.4,2024-12-16,0
2446-ZKVAF,18,56.8,1074.65,monthly,Credit card (automatic),0,0,1,0,1,17,10,2,1,19.4,2024-12-16,0
8695-WDYEA,1,51.25,51.25,monthly,Mailed check,0,0,0,0,1,13,7,1,6,63.1,2024-12-16,0
7310-EGVHZ,1,20.2,20.2,monthly,Bank transfer (automatic),0,0,0,0,0,25,9,0,22,38.6,2024-12-16,0
3470-BTGQO,21,45.65,985.05,monthly,Mailed check,0,0,0,1,0,25,5,0,8,-18.7,2024-12-16,0
4939-KYYPY,27,59.45,1611.65,monthly,Electronic check,0,0,0,0,2,36,1,0,0,-15.2,2024-12-16,0
6959-GQEGV,45,75.95,3273.8,monthly,Electronic check,1,0,0,0,4,12,9,1,14,20.7,2024-12-16,0
4526-ZJJTM,25,88.4,2191.15,monthly,Bank transfer (automatic),0,1,1,0,3,13,4,0,1,50.2,2024-12-16,0
1095-JUDTC,47,95.05,4504.55,monthly,Electronic check,1,1,0,0,3,0,3,1,0,6.2,2024-12-16,1
6620-HVDUJ,24,60.45,1440.75,monthly,Bank transfer (automatic),0,0,0,0,3,15,1,0,0,2.2,2024-12-16,0
3413-BMNZE,1,45.25,45.25,monthly,Bank transfer (automatic),0,1,0,0,0,7,9,0,5,-9.5,2024-12-16,0
4945-RVMTE,28,59.55,1646.45,monthly,Bank transfer (automatic),1,0,0,0,2,15,4,0,5,-17.2,2024-12-16,0
4979-HPRFL,56,24.15,1402.25,biennial,Bank transfer (automatic),0,0,1,1,0,23,9,0,8,15.8,2024-12-17,0
6440-DKQGE,30,64.5,1929.95,annual,Credit card (automatic),0,0,0,1,3,12,9,0,13,-5.6,2024-12-17,0
5338-YHWYT,37,61.45,2302.35,biennial,Credit card (automatic),0,0,0,1,3,19,5,1,11,35.1,2024-12-17,0
8780-RSYYU,25,19.2,532.1,monthly,Credit card (automatic),1,0,0,0,0,16,7,0,9,44.0,2024-12-17,0
4884-TVUQF,57,101.3,5779.6,biennial,Credit card (automatic),0,1,0,0,4,6,6,2,6,-42.7,2024-12-17,0
1215-VFYVK,4,48.25,202.25,monthly,Mailed check,0,0,0,0,4,11,9,0,10,13.9,2024-12-17,0
5457-COLHT,69,80.65,5542.55,biennial,Bank transfer (automatic),0,0,1,1,5,23,7,1,7,-4.5,2024-12-17,0
1143-NMNQJ,2,85.7,169.8,monthly,Electronic check,1,0,0,0,1,11,6,1,10,12.5,2024-12-17,1
6348-SNFUS,72,55.45,4179.2,biennial,Credit card (automatic),1,0,1,1,5,21,4,1,14,13.2,2024-12-17,0
9518-IMLHK,31,72.45,2156.25,monthly,Bank transfer (automatic),1,0,0,0,5,26,4,0,16,24.3,2024-12-17,0
7501-VTYLJ,2,51.55,106.2,monthly,Mailed check,0,0,0,1,1,21,5,2,15,-30.3,2024-12-17,0
1930-QPBVZ,68,95.1,6683.4,biennial,Bank transfer (automatic),0,0,1,1,4,12,7,0,0,-4.0,2024-12-17,0
